date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
1/1/2006,RUS,RUB,Russia,46,28.67,1.604464597,-0.491,-0.543,-0.516,-0.266,0.232,,,,,,,
1/1/2006,SGP,SGD,Singapore,3.6,1.6353,2.20143093,-0.301,-0.373,-0.336,0.007,0.691,,,,,,,
1/1/2006,SWE,SEK,Sweden,33,7.7119,4.279101129,0.358,0.218,0.29,0.956,2.286,,,,,,,
1/1/2006,THA,THB,Thailand,60,39.755,1.50924412,-0.521,-0.57,-0.545,-0.31,0.159,,,,,,,
1/1/2006,TUR,TRY,Turkey,4.1,1.3365,3.067714179,-0.026,-0.127,-0.075,0.403,1.356,,,,,,,
1/1/2006,TWN,TWD,Taiwan,75,31.9495,2.347454577,-0.255,-0.332,-0.292,0.073,0.803,,,,,,,
1/1/2006,USA,USD,United States,3.15,1,3.15,0,-0.104,-0.05,0.44,1.419,,,,,,,
1/1/2006,ZAF,ZAR,South Africa,13.95,6.0803,2.294294689,-0.272,-0.347,-0.308,0.049,0.762,,,,,,,
5/1/2006,ARE,AED,UAE,9,3.6726,2.450579971,-0.209,-0.349,-0.328,0.099,0.873,,,,,,,
5/1/2006,ARG,ARS,Argentina,7,3.0565,2.290201211,-0.261,-0.392,-0.372,0.027,0.751,,,,,,,
5/1/2006,AUS,AUD,Australia,3.25,1.33253,2.438969479,-0.213,-0.353,-0.331,0.094,0.864,,,,,,,
5/1/2006,BRA,BRL,Brazil,6.4,2.3045,2.777175092,-0.104,-0.263,-0.239,0.245,1.123,,,,,,,
5/1/2006,CAN,CAD,Canada,3.52,1.12045,3.141594895,0.013,-0.166,-0.139,0.409,1.401,,,,,,,
5/1/2006,CHE,CHF,Switzerland,6.3,1.20885,5.21156471,0.681,0.384,0.429,1.337,2.984,,,,,,,
5/1/2006,CHL,CLP,Chile,1560,529.95,2.943673932,-0.05,-0.219,-0.193,0.32,1.25,,,,,,,
5/1/2006,CHN,CNY,China,10.5,8.026,1.308248193,-0.578,-0.653,-0.641,-0.413,0,,,,,,,
5/1/2006,COL,COP,Colombia,6500,2503.6,2.596261384,-0.162,-0.311,-0.288,0.164,0.985,,,,,,,
5/1/2006,CRI,CRC,Costa Rica,1130,509.535,2.217708303,-0.285,-0.411,-0.392,-0.006,0.695,,,,,,,
5/1/2006,CZE,CZK,Czech Republic,59.05,22.1078,2.671002994,-0.138,-0.291,-0.268,0.198,1.042,,,,,,,
5/1/2006,DNK,DKK,Denmark,27.75,5.81825,4.769475358,0.539,0.266,0.307,1.139,2.646,,,,,,,
5/1/2006,EGY,EGP,Egypt,9.5,5.77075,1.646233159,-0.469,-0.563,-0.549,-0.262,0.258,,,,,,,
5/1/2006,EUZ,EUR,Euro area,2.939573529,0.780365992,3.766916497,0.215,0,0.033,0.689,1.879,,,,,,,
5/1/2006,GBR,GBP,Britain,1.94,0.531801744,3.647976002,0.177,-0.032,0,0.636,1.788,,,,,,,
5/1/2006,HKG,HKD,Hong Kong,12,7.7533,1.547728064,-0.501,-0.589,-0.576,-0.306,0.183,,,,,,,
5/1/2006,HUN,HUF,Hungary,560,206.3444,2.713909367,-0.125,-0.28,-0.256,0.217,1.074,,,,,,,
5/1/2006,IDN,IDR,Indonesia,14600,9325,1.565683646,-0.495,-0.584,-0.571,-0.298,0.197,,,,,,,
5/1/2006,JPN,JPY,Japan,250,112.105,2.230052183,-0.281,-0.408,-0.389,0,0.705,,,,,,,
5/1/2006,KOR,KRW,South Korea,2500,952.4,2.624947501,-0.153,-0.303,-0.28,0.177,1.006,,,,,,,
5/1/2006,LKA,LKR,Sri Lanka,190,102.955,1.845466466,-0.405,-0.51,-0.494,-0.172,0.411,,,,,,,
5/1/2006,MEX,MXN,Mexico,29,11.3031,2.565667826,-0.172,-0.319,-0.297,0.15,0.961,,,,,,,
5/1/2006,MYS,MYR,Malaysia,5.5,3.6295,1.515360242,-0.511,-0.598,-0.585,-0.32,0.158,,,,,,,
5/1/2006,NOR,NOK,Norway,43,6.1023,7.046523442,1.273,0.871,0.932,2.16,4.386,,,,,,,
5/1/2006,NZL,NZD,New Zealand,4.45,1.62101,2.745202065,-0.114,-0.271,-0.247,0.231,1.098,,,,,,,
5/1/2006,PAK,PKR,Pakistan,130,60.055,2.164682374,-0.302,-0.425,-0.407,-0.029,0.655,,,,,,,
5/1/2006,PER,PEN,Peru,9.5,3.261,2.913216805,-0.06,-0.227,-0.201,0.306,1.227,,,,,,,
5/1/2006,PHL,PHP,Philippines,85,52.625,1.6152019,-0.479,-0.571,-0.557,-0.276,0.235,,,,,,,
5/1/2006,POL,PLN,Poland,6.5,3.09915,2.097349273,-0.323,-0.443,-0.425,-0.06,0.603,,,,,,,
5/1/2006,RUS,RUB,Russia,48,27.06375,1.773590134,-0.428,-0.529,-0.514,-0.205,0.356,,,,,,,
5/1/2006,SAU,SAR,Saudi Arabia,9,3.749,2.400640171,-0.226,-0.363,-0.342,0.076,0.835,,,,,,,
5/1/2006,SGP,SGD,Singapore,3.6,1.5873,2.268002268,-0.268,-0.398,-0.378,0.017,0.734,,,,,,,
5/1/2006,SWE,SEK,Sweden,33,7.28455,4.530135698,0.461,0.203,0.242,1.031,2.463,,,,,,,
5/1/2006,THA,THB,Thailand,60,38.445,1.560671089,-0.497,-0.586,-0.572,-0.3,0.193,,,,,,,
5/1/2006,TUR,TRY,Turkey,4.2,1.5415,2.724618878,-0.121,-0.277,-0.253,0.222,1.083,,,,,,,
5/1/2006,TWN,TWD,Taiwan,75,32.141,2.333468156,-0.247,-0.381,-0.36,0.046,0.784,,,,,,,
5/1/2006,UKR,UAH,Ukraine,8.5,5.05,1.683168317,-0.457,-0.553,-0.539,-0.245,0.287,,,,,,,
5/1/2006,URY,UYU,Uruguay,42.28,23.925,1.767189133,-0.43,-0.531,-0.516,-0.208,0.351,,,,,,,
5/1/2006,USA,USD,United States,3.1,1,3.1,0,-0.177,-0.15,0.39,1.37,,,,,,,
5/1/2006,ZAF,ZAR,South Africa,13.95,6.597,2.114597544,-0.318,-0.439,-0.42,-0.052,0.616,,,,,,,
1/1/2007,ARE,AED,UAE,10,3.6726,2.722866634,-0.154,-0.285,-0.29,0.182,0.924,,,,,,,
1/1/2007,ARG,ARS,Argentina,8.25,3.08875,2.670983408,-0.171,-0.299,-0.303,0.16,0.888,,,,,,,
1/1/2007,AUS,AUD,Australia,3.45,1.266865,2.723257806,-0.154,-0.285,-0.29,0.183,0.925,,,,,,,
1/1/2007,BRA,BRL,Brazil,6.4,2.1335,2.999765643,-0.068,-0.212,-0.218,0.303,1.12,,,,,,,
1/1/2007,CAN,CAD,Canada,3.63,1.17485,3.089756139,-0.04,-0.189,-0.194,0.342,1.184,,,,,,,
1/1/2007,CHE,CHF,Switzerland,6.3,1.2485,5.046055266,0.567,0.325,0.316,1.191,2.566,,,,,,,
1/1/2007,CHL,CLP,Chile,1670,540.15,3.091733778,-0.04,-0.188,-0.194,0.343,1.185,,,,,,,
1/1/2007,CHN,CNY,China,11,7.7743,1.414918385,-0.561,-0.629,-0.631,-0.386,0,,,,,,,
1/1/2007,COL,COP,Colombia,6900,2239.325,3.081285655,-0.043,-0.191,-0.196,0.338,1.178,,,,,,,
1/1/2007,CRI,CRC,Costa Rica,1130,509.535,2.217708303,-0.311,-0.418,-0.422,-0.037,0.567,,,,,,,
1/1/2007,CZE,CZK,Czech Republic,52.1,21.50115,2.423126205,-0.247,-0.364,-0.368,0.052,0.713,,,,,,,
1/1/2007,DNK,DKK,Denmark,27.75,5.75305,4.823528389,0.498,0.266,0.258,1.095,2.409,,,,,,,
1/1/2007,EGY,EGP,Egypt,9.09,5.7,1.594736842,-0.505,-0.581,-0.584,-0.308,0.127,,,,,,,
1/1/2007,EUZ,EUR,Euro area,2.94,0.771813376,3.809210998,0.183,0,-0.006,0.654,1.692,,,,,,,
1/1/2007,GBR,GBP,Britain,1.94,0.506034461,3.833731,0.191,0.006,0,0.665,1.71,,,,,,,
1/1/2007,HKG,HKD,Hong Kong,12,7.79845,1.538767319,-0.522,-0.596,-0.599,-0.332,0.088,,,,,,,
1/1/2007,HUN,HUF,Hungary,590,194.4237,3.034609464,-0.058,-0.203,-0.208,0.318,1.145,,,,,,,
1/1/2007,IDN,IDR,Indonesia,15900,9090,1.749174917,-0.457,-0.541,-0.544,-0.24,0.236,,,,,,,
1/1/2007,JPN,JPY,Japan,280,121.585,2.302915656,-0.285,-0.395,-0.399,0,0.628,,,,,,,
1/1/2007,KOR,KRW,South Korea,2900,940.15,3.084614157,-0.042,-0.19,-0.195,0.339,1.18,,,,,,,
1/1/2007,LKA,LKR,Sri Lanka,190,102.955,1.845466466,-0.427,-0.516,-0.519,-0.199,0.304,,,,,,,
1/1/2007,MEX,MXN,Mexico,29,10.8894,2.663140302,-0.173,-0.301,-0.305,0.156,0.882,,,,,,,
1/1/2007,MYS,MYR,Malaysia,5.5,3.502,1.570531125,-0.512,-0.588,-0.59,-0.318,0.11,,,,,,,
1/1/2007,NOR,NOK,Norway,41.5,6.1023,6.800714485,1.112,0.785,0.774,1.953,3.806,,,,,,,
1/1/2007,NZL,NZD,New Zealand,4.6,1.42796,3.22137875,0,-0.154,-0.16,0.399,1.277,,,,,,,
1/1/2007,PAK,PKR,Pakistan,140,60.055,2.331196403,-0.276,-0.388,-0.392,0.012,0.648,,,,,,,
1/1/2007,PER,PEN,Peru,9.5,3.1895,2.97852328,-0.075,-0.218,-0.223,0.293,1.105,,,,,,,
1/1/2007,PHL,PHP,Philippines,85,49.05,1.732925586,-0.462,-0.545,-0.548,-0.248,0.225,,,,,,,
1/1/2007,POL,PLN,Poland,6.9,2.97175,2.321864221,-0.279,-0.39,-0.394,0.008,0.641,,,,,,,
